Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [184]
                0.00    0.00       8/64          std::vector<int, std::allocator<int> >::size() const [154]
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [190]
                0.00    0.00       8/8           void std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [206]
                0.00    0.00       8/24          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [163]
                0.00    0.00       8/16          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [169]
-----------------------------------------------
                0.00    0.01       8/8           Electrodes::init_elec() [108]
[102]    0.0    0.00    0.01       8         std::vector<int, std::allocator<int> >::resize(unsigned long) [102]
                0.00    0.01       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
                0.00    0.00      16/64          std::vector<int, std::allocator<int> >::size() const [154]
-----------------------------------------------
                0.01    0.00       8/8           int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [107]
[103]    0.0    0.01    0.00       8         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [103]
                0.00    0.00      24/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [157]
                0.00    0.00       8/8           int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [202]
-----------------------------------------------
                0.00    0.01       8/8           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [105]
[104]    0.0    0.00    0.01       8         int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [104]
                0.00    0.01       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [100]
-----------------------------------------------
                0.00    0.01       8/8           int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [106]
[105]    0.0    0.00    0.01       8         int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [105]
                0.00    0.01       8/8           int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [104]
-----------------------------------------------
                0.00    0.01       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
[106]    0.0    0.00    0.01       8         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [106]
                0.00    0.01       8/8           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [105]
                0.00    0.00      16/16          std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [176]
-----------------------------------------------
                0.00    0.01       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [100]
[107]    0.0    0.00    0.01       8         int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [107]
                0.01    0.00       8/8           int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [103]
                0.00    0.00      16/16          std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [174]
-----------------------------------------------
                0.00    0.01       4/4           main [1]
[108]    0.0    0.00    0.01       4         Electrodes::init_elec() [108]
                0.00    0.01       8/8           std::vector<int, std::allocator<int> >::resize(unsigned long) [102]
-----------------------------------------------
                0.01    0.00       4/4           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [98]
[109]    0.0    0.01    0.00       4         std::vector<double, std::allocator<double> >::max_size() const [109]
                0.00    0.00       4/4513884     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [145]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [218]
-----------------------------------------------
                0.01    0.00       2/2           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [78]
[110]    0.0    0.01    0.00       2         std::_Niter_base<double const*>::iterator_type std::__niter_base<double const*>(double const*) [110]
                0.00    0.00       2/4           std::_Iter_base<double const*, false>::_S_base(double const*) [214]
-----------------------------------------------
                0.00    0.01       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [115]
[111]    0.0    0.00    0.01       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [111]
                0.01    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::max_size() const [112]
-----------------------------------------------
                0.01    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [111]
[112]    0.0    0.01    0.00       1         __gnu_cxx::new_allocator<unsigned long>::max_size() const [112]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [90]
[113]    0.0    0.00    0.01       1         std::_Bit_iterator::operator+(long) const [113]
                0.00    0.01       1/1           std::_Bit_iterator::operator+=(long) [114]
-----------------------------------------------
                0.00    0.01       1/1           std::_Bit_iterator::operator+(long) const [113]
[114]    0.0    0.00    0.01       1         std::_Bit_iterator::operator+=(long) [114]
                0.01    0.00       1/1           std::_Bit_iterator_base::_M_incr(long) [117]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [90]
[115]    0.0    0.00    0.01       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [115]
                0.00    0.01       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [111]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [235]
-----------------------------------------------
                0.01    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [63]
[116]    0.0    0.01    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [116]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [277]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [276]
-----------------------------------------------
                0.01    0.00       1/1           std::_Bit_iterator::operator+=(long) [114]
[117]    0.0    0.01    0.00       1         std::_Bit_iterator_base::_M_incr(long) [117]
-----------------------------------------------
                0.01    0.00 4513890/4513890     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [93]
[118]    0.0    0.01    0.00 4513890         std::_Iter_base<double*, false>::_S_base(double*) [118]
-----------------------------------------------
                0.00    0.01  941192/941192      std::vector<bool, std::allocator<bool> >::size() const [64]
[119]    0.0    0.00    0.01  941192         std::vector<bool, std::allocator<bool> >::begin() const [119]
                0.00    0.01  941192/1882384     std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [94]
-----------------------------------------------
                0.00    0.01       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [121]
[120]    0.0    0.00    0.01       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [120]
                0.00    0.01       2/4           std::allocator<double>::allocator() [97]
-----------------------------------------------
                0.00    0.01       2/2           std::vector<double, std::allocator<double> >::vector() [122]
[121]    0.0    0.00    0.01       2         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [121]
                0.00    0.01       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [120]
-----------------------------------------------
                0.00    0.01       2/2           Solver::Solver() [123]
[122]    0.0    0.00    0.01       2         std::vector<double, std::allocator<double> >::vector() [122]
                0.00    0.01       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [121]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[123]    0.0    0.00    0.01       1         Solver::Solver() [123]
                0.00    0.01       2/2           std::vector<double, std::allocator<double> >::vector() [122]
-----------------------------------------------
                0.01    0.00       2/2           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [125]
[124]    0.0    0.01    0.00       2         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [124]
                0.00    0.00       2/2           double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [131]
-----------------------------------------------
                0.00    0.01       2/2           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [95]
[125]    0.0    0.00    0.01       2         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [125]
                0.01    0.00       2/2           double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [124]
                0.00    0.00       4/4           std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [221]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[126]    0.0    0.00    0.00       1         Solver::~Solver() [126]
                0.00    0.00       2/4513883     std::vector<double, std::allocator<double> >::~vector() [23]
-----------------------------------------------
                0.00    0.00       1/1           Solver::poisson3DSOR_gen() [2]
[127]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [127]
                0.00    0.00       1/4513881     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [30]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [137]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [53]
[128]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [128]
                0.00    0.00       1/4513882     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [45]
-----------------------------------------------
                0.00    0.00       2/2           double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [131]
[129]    0.0    0.00    0.00       2         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [129]
                0.00    0.00       2/2           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [132]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [132]
[130]    0.0    0.00    0.00       2         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [130]
                0.00    0.00       6/4513890     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [93]
                0.00    0.00       2/2           double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [238]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [124]
[131]    0.0    0.00    0.00       2         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [131]
                0.00    0.00       2/2           double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [129]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [129]
[132]    0.0    0.00    0.00       2         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [132]
                0.00    0.00       2/2           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [130]
                0.00    0.00       4/4           std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [220]
-----------------------------------------------
                0.00    0.00       3/3           void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [134]
[133]    0.0    0.00    0.00       3         void std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [133]
                0.00    0.00       3/3           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [136]
-----------------------------------------------
                0.00    0.00       3/3           void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [135]
[134]    0.0    0.00    0.00       3         void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [134]
                0.00    0.00       3/3           void std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [133]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [137]
                0.00    0.00       2/3           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [95]
[135]    0.0    0.00    0.00       3         void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [135]
                0.00    0.00       3/3           void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       3/3           void std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [133]
[136]    0.0    0.00    0.00       3         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [136]
                0.00    0.00       3/4513890     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [93]
                0.00    0.00       3/3           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [127]
[137]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [137]
                0.00    0.00       1/3           void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [135]
                0.00    0.00       1/9027772     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [80]
-----------------------------------------------
                0.00    0.00       4/4513888     std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [217]
                0.00    0.00 4513884/4513888     __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [83]
[144]    0.0    0.00    0.00 4513888         __gnu_cxx::new_allocator<double>::max_size() const [144]
-----------------------------------------------
                0.00    0.00       4/4513884     std::vector<double, std::allocator<double> >::max_size() const [109]
                0.00    0.00 4513880/4513884     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [14]
[145]    0.0    0.00    0.00 4513884         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [145]
-----------------------------------------------
                0.00    0.00   20000/40000       std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [149]
                0.00    0.00   20000/40000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [147]
[146]    0.0    0.00    0.00   40000         std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [146]
-----------------------------------------------
                0.00    0.00   20000/20000       std::scientific(std::ios_base&) [302]
[147]    0.0    0.00    0.00   20000         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [147]
                0.00    0.00   20000/20000       std::operator~(std::_Ios_Fmtflags) [150]
                0.00    0.00   20000/20000       std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [149]
                0.00    0.00   20000/40000       std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [146]
                0.00    0.00   20000/20000       std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [151]
-----------------------------------------------
                0.00    0.00   20000/20000       Solver::write_2D(double*, std::string) [41]
[148]    0.0    0.00    0.00   20000         std::setprecision(int) [148]
-----------------------------------------------
                0.00    0.00   20000/20000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [147]
[149]    0.0    0.00    0.00   20000         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [149]
                0.00    0.00   20000/40000       std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [146]
-----------------------------------------------
                0.00    0.00   20000/20000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [147]
[150]    0.0    0.00    0.00   20000         std::operator~(std::_Ios_Fmtflags) [150]
-----------------------------------------------
                0.00    0.00   20000/20000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [147]
[151]    0.0    0.00    0.00   20000         std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [151]
                0.00    0.00   20000/20000       std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [152]
-----------------------------------------------
                0.00    0.00   20000/20000       std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [151]
[152]    0.0    0.00    0.00   20000         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [152]
-----------------------------------------------
                0.00    0.00   17584/17584       Electrodes::draw(Solver*) [210]
[153]    0.0    0.00    0.00   17584         std::vector<int, std::allocator<int> >::operator[](unsigned long) [153]
-----------------------------------------------
                0.00    0.00       8/64          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
                0.00    0.00       8/64          void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [70]
                0.00    0.00      16/64          std::vector<int, std::allocator<int> >::resize(unsigned long) [102]
                0.00    0.00      32/64          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [184]
[154]    0.0    0.00    0.00      64         std::vector<int, std::allocator<int> >::size() const [154]
-----------------------------------------------
                0.00    0.00      40/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [157]
[155]    0.0    0.00    0.00      40         std::_Iter_base<int*, false>::_S_base(int*) [155]
-----------------------------------------------
                0.00    0.00       8/40          std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [71]
                0.00    0.00       8/40          std::vector<int, std::allocator<int> >::~vector() [197]
                0.00    0.00      24/40          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
[156]    0.0    0.00    0.00      40         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [156]
-----------------------------------------------
                0.00    0.00       8/40          int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [208]
                0.00    0.00       8/40          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [203]
                0.00    0.00      24/40          int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [103]
[157]    0.0    0.00    0.00      40         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [157]
                0.00    0.00      40/40          std::_Iter_base<int*, false>::_S_base(int*) [155]
-----------------------------------------------
                0.00    0.00      16/32          std::_Miter_base<int const*>::iterator_type std::__miter_base<int const*>(int const*) [173]
                0.00    0.00      16/32          std::_Niter_base<int const*>::iterator_type std::__niter_base<int const*>(int const*) [175]
[158]    0.0    0.00    0.00      32         std::_Iter_base<int const*, false>::_S_base(int const*) [158]
-----------------------------------------------
                0.00    0.00       8/24          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [179]
                0.00    0.00      16/24          std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [171]
[159]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<int>::max_size() const [159]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy<int*>(int*, int*) [162]
[160]    0.0    0.00    0.00      24         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [160]
-----------------------------------------------
                0.00    0.00      24/24          main [1]
[161]    0.0    0.00    0.00      24         std::vector<Electrodes, std::allocator<Electrodes> >::operator[](unsigned long) [161]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [163]
[162]    0.0    0.00    0.00      24         void std::_Destroy<int*>(int*, int*) [162]
                0.00    0.00      24/24          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [160]
-----------------------------------------------
                0.00    0.00       8/24          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
                0.00    0.00       8/24          std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [71]
                0.00    0.00       8/24          std::vector<int, std::allocator<int> >::~vector() [197]
[163]    0.0    0.00    0.00      24         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [163]
                0.00    0.00      24/24          void std::_Destroy<int*>(int*, int*) [162]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::max_size() const [167]
[164]    0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [164]
-----------------------------------------------
                0.00    0.00      16/16          std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [168]
[165]    0.0    0.00    0.00      16         std::move_iterator<int*>::base() const [165]
-----------------------------------------------
                0.00    0.00       8/16          std::initializer_list<int>::end() const [182]
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [74]
[166]    0.0    0.00    0.00      16         std::initializer_list<int>::begin() const [166]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [184]
[167]    0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::max_size() const [167]
                0.00    0.00      16/16          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [164]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [172]
-----------------------------------------------
                0.00    0.00      16/16          std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [174]
[168]    0.0    0.00    0.00      16         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [168]
                0.00    0.00      16/16          std::move_iterator<int*>::base() const [165]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
                0.00    0.00       8/16          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [194]
[169]    0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [169]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [178]
-----------------------------------------------
                0.00    0.00      16/16          std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [176]
[170]    0.0    0.00    0.00      16         std::move_iterator<int*>::move_iterator(int*) [170]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [172]
[171]    0.0    0.00    0.00      16         std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [171]
                0.00    0.00      16/24          __gnu_cxx::new_allocator<int>::max_size() const [159]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::max_size() const [167]
[172]    0.0    0.00    0.00      16         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [172]
                0.00    0.00      16/16          std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [171]
-----------------------------------------------
                0.00    0.00      16/16          int* std::copy<int const*, int*>(int const*, int const*, int*) [207]
[173]    0.0    0.00    0.00      16         std::_Miter_base<int const*>::iterator_type std::__miter_base<int const*>(int const*) [173]
                0.00    0.00      16/32          std::_Iter_base<int const*, false>::_S_base(int const*) [158]
-----------------------------------------------
                0.00    0.00      16/16          int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [107]
[174]    0.0    0.00    0.00      16         std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [174]
                0.00    0.00      16/16          std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [168]
-----------------------------------------------
                0.00    0.00      16/16          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [203]
[175]    0.0    0.00    0.00      16         std::_Niter_base<int const*>::iterator_type std::__niter_base<int const*>(int const*) [175]
                0.00    0.00      16/32          std::_Iter_base<int const*, false>::_S_base(int const*) [158]
-----------------------------------------------
                0.00    0.00      16/16          int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [106]
[176]    0.0    0.00    0.00      16         std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [176]
                0.00    0.00      16/16          std::move_iterator<int*>::move_iterator(int*) [170]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [98]
                0.00    0.00       8/10          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [184]
[177]    0.0    0.00    0.00      10         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [177]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [169]
[178]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [178]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [190]
[179]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [179]
                0.00    0.00       8/24          __gnu_cxx::new_allocator<int>::max_size() const [159]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<int>::allocator() [186]
[180]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::new_allocator() [180]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<int>::~allocator() [187]
[181]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::~new_allocator() [181]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [74]
[182]    0.0    0.00    0.00       8         std::initializer_list<int>::end() const [182]
                0.00    0.00       8/8           std::initializer_list<int>::size() const [183]
                0.00    0.00       8/16          std::initializer_list<int>::begin() const [166]
-----------------------------------------------
                0.00    0.00       8/8           std::initializer_list<int>::end() const [182]
[183]    0.0    0.00    0.00       8         std::initializer_list<int>::size() const [183]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [101]
[184]    0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [184]
                0.00    0.00      32/64          std::vector<int, std::allocator<int> >::size() const [154]
