Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       4/8           void std::_Destroy_aux<false>::__destroy<Electrodes*>(Electrodes*, Electrodes*) [221]
                0.00    0.00       4/8           void std::__uninitialized_default_n_1<false>::__uninit_default_n<Electrodes*, unsigned long>(Electrodes*, unsigned long) [241]
[124]    0.0    0.00    0.00       8         Electrodes* std::__addressof<Electrodes>(Electrodes&) [124]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [127]
[125]    0.0    0.00    0.00       8         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [125]
                0.00    0.00       8/8           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [104]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [128]
[126]    0.0    0.00    0.00       8         int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [126]
                0.00    0.00       8/8           int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [105]
-----------------------------------------------
                0.00    0.00       8/8           int* std::copy<int const*, int*>(int const*, int const*, int*) [135]
[127]    0.0    0.00    0.00       8         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [127]
                0.00    0.00      16/16          std::_Niter_base<int const*>::iterator_type std::__niter_base<int const*>(int const*) [91]
                0.00    0.00       8/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [73]
                0.00    0.00       8/8           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [125]
-----------------------------------------------
                0.00    0.00       8/8           int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [136]
[128]    0.0    0.00    0.00       8         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [128]
                0.00    0.00      24/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [73]
                0.00    0.00       8/8           int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [126]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [131]
[129]    0.0    0.00    0.00       8         int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [129]
                0.00    0.00       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [111]
-----------------------------------------------
                0.00    0.00       8/8           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [138]
[130]    0.0    0.00    0.00       8         std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [130]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [134]
[131]    0.0    0.00    0.00       8         int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [131]
                0.00    0.00       8/8           int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [129]
-----------------------------------------------
                0.00    0.00       8/8           void std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [133]
[132]    0.0    0.00    0.00       8         void std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [132]
                0.00    0.00       8/8           void std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [112]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
[133]    0.0    0.00    0.00       8         void std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [133]
                0.00    0.00       8/8           void std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [132]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
[134]    0.0    0.00    0.00       8         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [134]
                0.00    0.00      16/16          std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [92]
                0.00    0.00       8/8           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [131]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [113]
[135]    0.0    0.00    0.00       8         int* std::copy<int const*, int*>(int const*, int const*, int*) [135]
                0.00    0.00      16/16          std::_Miter_base<int const*>::iterator_type std::__miter_base<int const*>(int const*) [89]
                0.00    0.00       8/8           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [127]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [111]
[136]    0.0    0.00    0.00       8         int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [136]
                0.00    0.00      16/16          std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [90]
                0.00    0.00       8/8           int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [128]
-----------------------------------------------
                0.00    0.00       8/8           void std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [112]
[137]    0.0    0.00    0.00       8         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [137]
                0.00    0.00       8/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [73]
                0.00    0.00       8/8           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [123]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [113]
[138]    0.0    0.00    0.00       8         std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [138]
                0.00    0.00       8/8           std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [130]
                0.00    0.00       8/8           std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [122]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
                0.00    0.00       2/7           std::vector<double, std::allocator<double> >::resize(unsigned long) [16]
                0.00    0.00       4/7           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [211]
[139]    0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::size() const [139]
-----------------------------------------------
                0.00    0.00       1/6           void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [245]
                0.00    0.00       2/6           std::vector<double, std::allocator<double> >::~vector() [54]
                0.00    0.00       3/6           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
[140]    0.0    0.00    0.00       6         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [140]
-----------------------------------------------
                0.00    0.00       5/5           std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [142]
[141]    0.0    0.00    0.00       5         std::_Iter_base<double*, false>::_S_base(double*) [141]
-----------------------------------------------
                0.00    0.00       1/5           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [52]
                0.00    0.00       1/5           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [251]
                0.00    0.00       3/5           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [252]
[142]    0.0    0.00    0.00       5         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [142]
                0.00    0.00       5/5           std::_Iter_base<double*, false>::_S_base(double*) [141]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[143]    0.0    0.00    0.00       4         Electrodes::draw(Solver*) [143]
                0.00    0.00   17584/17584       std::vector<int, std::allocator<int> >::operator[](unsigned long) [69]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[144]    0.0    0.00    0.00       4         Electrodes::init_elec() [144]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::resize(unsigned long) [118]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<Electrodes>(Electrodes*) [149]
[145]    0.0    0.00    0.00       4         Electrodes::Electrodes() [145]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::vector() [119]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<Electrodes>(Electrodes*) [150]
[146]    0.0    0.00    0.00       4         Electrodes::~Electrodes() [146]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::~vector() [120]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [158]
                0.00    0.00       2/4           std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [176]
[147]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<double>::max_size() const [147]
-----------------------------------------------
                0.00    0.00       2/4           std::_Miter_base<double const*>::iterator_type std::__miter_base<double const*>(double const*) [178]
                0.00    0.00       2/4           std::_Niter_base<double const*>::iterator_type std::__niter_base<double const*>(double const*) [180]
[148]    0.0    0.00    0.00       4         std::_Iter_base<double const*, false>::_S_base(double const*) [148]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_default_n_1<false>::__uninit_default_n<Electrodes*, unsigned long>(Electrodes*, unsigned long) [241]
[149]    0.0    0.00    0.00       4         void std::_Construct<Electrodes>(Electrodes*) [149]
                0.00    0.00       4/4           operator new(unsigned long, void*) [151]
                0.00    0.00       4/4           Electrodes::Electrodes() [145]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy_aux<false>::__destroy<Electrodes*>(Electrodes*, Electrodes*) [221]
[150]    0.0    0.00    0.00       4         void std::_Destroy<Electrodes>(Electrodes*) [150]
                0.00    0.00       4/4           Electrodes::~Electrodes() [146]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<Electrodes>(Electrodes*) [149]
[151]    0.0    0.00    0.00       4         operator new(unsigned long, void*) [151]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[152]    0.0    0.00    0.00       3         Solver::del(double*) [152]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<double>::~allocator() [154]
[153]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<double>::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/3           Solver::write_2D(double*, std::string) [46]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [172]
[154]    0.0    0.00    0.00       3         std::allocator<double>::~allocator() [154]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<double>::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [173]
[155]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [155]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Electrodes>::~allocator() [165]
[156]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Electrodes>::~new_allocator() [156]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [155]
[157]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [171]
[158]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [158]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::max_size() const [147]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<double>::allocator() [166]
[159]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [167]
[160]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [164]
[161]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [161]
-----------------------------------------------
                0.00    0.00       2/2           std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [169]
[162]    0.0    0.00    0.00       2         std::move_iterator<double*>::base() const [162]
-----------------------------------------------
                0.00    0.00       1/2           std::initializer_list<double>::end() const [209]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [247]
[163]    0.0    0.00    0.00       2         std::initializer_list<double>::begin() const [163]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [211]
[164]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::max_size() const [164]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [161]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [177]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_Vector_impl::~_Vector_impl() [224]
[165]    0.0    0.00    0.00       2         std::allocator<Electrodes>::~allocator() [165]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Electrodes>::~new_allocator() [156]
-----------------------------------------------
                0.00    0.00       1/2           Solver::write_2D(double*, std::string) [46]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [230]
[166]    0.0    0.00    0.00       2         std::allocator<double>::allocator() [166]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [235]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [25]
[167]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [167]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       2/2           std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [181]
[168]    0.0    0.00    0.00       2         std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [168]
-----------------------------------------------
                0.00    0.00       2/2           std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [179]
[169]    0.0    0.00    0.00       2         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [169]
                0.00    0.00       2/2           std::move_iterator<double*>::base() const [162]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Electrodes, std::allocator<Electrodes> >::~vector() [244]
                0.00    0.00       1/2           std::vector<Electrodes, std::allocator<Electrodes> >::_M_default_initialize(unsigned long) [242]
[170]    0.0    0.00    0.00       2         std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_M_get_Tp_allocator() [170]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
                0.00    0.00       1/2           void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [245]
[171]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [171]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [158]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [173]
[172]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [172]
                0.00    0.00       2/3           std::allocator<double>::~allocator() [154]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [54]
[173]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [173]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [172]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [155]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [42]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [234]
[174]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [174]
-----------------------------------------------
                0.00    0.00       2/2           std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [182]
[175]    0.0    0.00    0.00       2         std::move_iterator<double*>::move_iterator(double*) [175]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [177]
[176]    0.0    0.00    0.00       2         std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [176]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::max_size() const [147]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [164]
[177]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [177]
                0.00    0.00       2/2           std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [176]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<double const*, double*>(double const*, double const*, double*) [261]
[178]    0.0    0.00    0.00       2         std::_Miter_base<double const*>::iterator_type std::__miter_base<double const*>(double const*) [178]
                0.00    0.00       2/4           std::_Iter_base<double const*, false>::_S_base(double const*) [148]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [262]
[179]    0.0    0.00    0.00       2         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [179]
                0.00    0.00       2/2           std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [169]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [251]
[180]    0.0    0.00    0.00       2         std::_Niter_base<double const*>::iterator_type std::__niter_base<double const*>(double const*) [180]
                0.00    0.00       2/4           std::_Iter_base<double const*, false>::_S_base(double const*) [148]
-----------------------------------------------
                0.00    0.00       2/2           void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [263]
[181]    0.0    0.00    0.00       2         std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [181]
                0.00    0.00       2/2           std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [168]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [260]
[182]    0.0    0.00    0.00       2         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [182]
                0.00    0.00       2/2           std::move_iterator<double*>::move_iterator(double*) [175]
-----------------------------------------------
                0.00    0.00       2/2           Solver::write_2D(double*, std::string) [46]
[183]    0.0    0.00    0.00       2         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [183]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [28]
[184]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN10Electrodes9init_elecEv [184]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [187]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [28]
[185]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [185]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [188]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6Solver7set_valEiii [27]
[186]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [186]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN10Electrodes9init_elecEv [184]
[187]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [187]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [185]
[188]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [188]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[189]    0.0    0.00    0.00       1         Solver::del(std::pair<double, double>*) [189]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[190]    0.0    0.00    0.00       1         Solver::del(int*) [190]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[191]    0.0    0.00    0.00       1         Solver::set_BCs(double, double, double, double, double, double) [191]
-----------------------------------------------
                0.00    0.00       1/1           Solver::poisson3DSOR_gen() [2]
[192]    0.0    0.00    0.00       1         Solver::set_val(double, double) [192]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[193]    0.0    0.00    0.00       1         Solver::set_val(double, double, double) [193]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[194]    0.0    0.00    0.00       1         Solver::set_val(int, int, int) [194]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[195]    0.0    0.00    0.00       1         Solver::Solver() [195]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [246]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_M_deallocate(Electrodes*, unsigned long) [225]
[196]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::deallocate(Electrodes*, unsigned long) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_M_allocate(unsigned long) [222]
[197]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::allocate(unsigned long, void const*) [197]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Electrodes>::max_size() const [207]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Electrodes>::allocator(std::allocator<Electrodes> const&) [213]
[198]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::new_allocator(__gnu_cxx::new_allocator<Electrodes> const&) [198]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Electrodes>::allocator() [212]
[199]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::new_allocator() [199]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [214]
[200]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [200]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [215]
[201]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator(std::allocator<double> const&) [216]
[202]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [202]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [236]
[203]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [203]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [234]
[204]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [204]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::max_size() const [208]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [218]
[205]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [205]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [217]
[206]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [206]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Electrodes>::allocate(unsigned long, void const*) [197]
[207]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::max_size() const [207]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [204]
[208]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::max_size() const [208]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [247]
[209]    0.0    0.00    0.00       1         std::initializer_list<double>::end() const [209]
                0.00    0.00       1/2           std::initializer_list<double>::begin() const [163]
                0.00    0.00       1/1           std::initializer_list<double>::size() const [210]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<double>::end() const [209]
[210]    0.0    0.00    0.00       1         std::initializer_list<double>::size() const [210]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
[211]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [211]
                0.00    0.00       4/7           std::vector<double, std::allocator<double> >::size() const [139]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [164]
                0.00    0.00       1/9           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [93]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[212]    0.0    0.00    0.00       1         std::allocator<Electrodes>::allocator() [212]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Electrodes>::new_allocator() [199]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_Vector_impl::_Vector_impl(std::allocator<Electrodes> const&) [223]
[213]    0.0    0.00    0.00       1         std::allocator<Electrodes>::allocator(std::allocator<Electrodes> const&) [213]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Electrodes>::new_allocator(__gnu_cxx::new_allocator<Electrodes> const&) [198]
-----------------------------------------------
                0.00    0.00       1/1           Solver::poisson3DSOR_gen() [2]
[214]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [214]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [200]
