Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       8/16          std::initializer_list<int>::begin() const [84]
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::assign<int const*, void>(int const*, int const*) [119]
-----------------------------------------------
                0.00    0.00       8/8           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [140]
[124]    0.0    0.00    0.00       8         std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [124]
-----------------------------------------------
                0.00    0.00       8/8           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [139]
[125]    0.0    0.00    0.00       8         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [125]
-----------------------------------------------
                0.00    0.00       4/8           void std::_Destroy_aux<false>::__destroy<Electrodes*>(Electrodes*, Electrodes*) [223]
                0.00    0.00       4/8           void std::__uninitialized_default_n_1<false>::__uninit_default_n<Electrodes*, unsigned long>(Electrodes*, unsigned long) [243]
[126]    0.0    0.00    0.00       8         Electrodes* std::__addressof<Electrodes>(Electrodes&) [126]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [129]
[127]    0.0    0.00    0.00       8         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [127]
                0.00    0.00       8/8           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [106]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [130]
[128]    0.0    0.00    0.00       8         int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [128]
                0.00    0.00       8/8           int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [107]
-----------------------------------------------
                0.00    0.00       8/8           int* std::copy<int const*, int*>(int const*, int const*, int*) [137]
[129]    0.0    0.00    0.00       8         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [129]
                0.00    0.00      16/16          std::_Niter_base<int const*>::iterator_type std::__niter_base<int const*>(int const*) [93]
                0.00    0.00       8/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [75]
                0.00    0.00       8/8           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [127]
-----------------------------------------------
                0.00    0.00       8/8           int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [138]
[130]    0.0    0.00    0.00       8         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [130]
                0.00    0.00      24/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [75]
                0.00    0.00       8/8           int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [128]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [133]
[131]    0.0    0.00    0.00       8         int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [131]
                0.00    0.00       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [113]
-----------------------------------------------
                0.00    0.00       8/8           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [140]
[132]    0.0    0.00    0.00       8         std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [132]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [136]
[133]    0.0    0.00    0.00       8         int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [133]
                0.00    0.00       8/8           int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [131]
-----------------------------------------------
                0.00    0.00       8/8           void std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [135]
[134]    0.0    0.00    0.00       8         void std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [134]
                0.00    0.00       8/8           void std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [117]
[135]    0.0    0.00    0.00       8         void std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [135]
                0.00    0.00       8/8           void std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [117]
[136]    0.0    0.00    0.00       8         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [136]
                0.00    0.00      16/16          std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [94]
                0.00    0.00       8/8           int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [133]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
[137]    0.0    0.00    0.00       8         int* std::copy<int const*, int*>(int const*, int const*, int*) [137]
                0.00    0.00      16/16          std::_Miter_base<int const*>::iterator_type std::__miter_base<int const*>(int const*) [91]
                0.00    0.00       8/8           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [129]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [113]
[138]    0.0    0.00    0.00       8         int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [138]
                0.00    0.00      16/16          std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [92]
                0.00    0.00       8/8           int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [130]
-----------------------------------------------
                0.00    0.00       8/8           void std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [114]
[139]    0.0    0.00    0.00       8         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [139]
                0.00    0.00       8/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [75]
                0.00    0.00       8/8           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [125]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [115]
[140]    0.0    0.00    0.00       8         std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [140]
                0.00    0.00       8/8           std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&) [132]
                0.00    0.00       8/8           std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [124]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [43]
                0.00    0.00       2/7           std::vector<double, std::allocator<double> >::resize(unsigned long) [15]
                0.00    0.00       4/7           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [213]
[141]    0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::size() const [141]
-----------------------------------------------
                0.00    0.00       1/6           void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [247]
                0.00    0.00       2/6           std::vector<double, std::allocator<double> >::~vector() [57]
                0.00    0.00       3/6           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [43]
[142]    0.0    0.00    0.00       6         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [142]
-----------------------------------------------
                0.00    0.00       5/5           std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [144]
[143]    0.0    0.00    0.00       5         std::_Iter_base<double*, false>::_S_base(double*) [143]
-----------------------------------------------
                0.00    0.00       1/5           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [54]
                0.00    0.00       1/5           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [253]
                0.00    0.00       3/5           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [254]
[144]    0.0    0.00    0.00       5         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [144]
                0.00    0.00       5/5           std::_Iter_base<double*, false>::_S_base(double*) [143]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[145]    0.0    0.00    0.00       4         Electrodes::draw(Solver*) [145]
                0.00    0.00   17584/17584       std::vector<int, std::allocator<int> >::operator[](unsigned long) [71]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[146]    0.0    0.00    0.00       4         Electrodes::init_elec() [146]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::resize(unsigned long) [120]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<Electrodes>(Electrodes*) [151]
[147]    0.0    0.00    0.00       4         Electrodes::Electrodes() [147]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::vector() [121]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<Electrodes>(Electrodes*) [152]
[148]    0.0    0.00    0.00       4         Electrodes::~Electrodes() [148]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::~vector() [122]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [162]
                0.00    0.00       2/4           std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [180]
[149]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<double>::max_size() const [149]
-----------------------------------------------
                0.00    0.00       2/4           std::_Miter_base<double const*>::iterator_type std::__miter_base<double const*>(double const*) [182]
                0.00    0.00       2/4           std::_Niter_base<double const*>::iterator_type std::__niter_base<double const*>(double const*) [184]
[150]    0.0    0.00    0.00       4         std::_Iter_base<double const*, false>::_S_base(double const*) [150]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_default_n_1<false>::__uninit_default_n<Electrodes*, unsigned long>(Electrodes*, unsigned long) [243]
[151]    0.0    0.00    0.00       4         void std::_Construct<Electrodes>(Electrodes*) [151]
                0.00    0.00       4/4           operator new(unsigned long, void*) [153]
                0.00    0.00       4/4           Electrodes::Electrodes() [147]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy_aux<false>::__destroy<Electrodes*>(Electrodes*, Electrodes*) [223]
[152]    0.0    0.00    0.00       4         void std::_Destroy<Electrodes>(Electrodes*) [152]
                0.00    0.00       4/4           Electrodes::~Electrodes() [148]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<Electrodes>(Electrodes*) [151]
[153]    0.0    0.00    0.00       4         operator new(unsigned long, void*) [153]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[154]    0.0    0.00    0.00       3         Solver::del(double*) [154]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<double>::~allocator() [156]
[155]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<double>::~new_allocator() [155]
-----------------------------------------------
                0.00    0.00       1/3           Solver::write_2D(double*, std::string) [42]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [176]
[156]    0.0    0.00    0.00       3         std::allocator<double>::~allocator() [156]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<double>::~new_allocator() [155]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<double*>(double*, double*) [159]
[157]    0.0    0.00    0.00       3         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [157]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [43]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [177]
[158]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [158]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [55]
[159]    0.0    0.00    0.00       3         void std::_Destroy<double*>(double*, double*) [159]
                0.00    0.00       3/3           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [157]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Electrodes>::~allocator() [169]
[160]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Electrodes>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [158]
[161]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [175]
[162]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [162]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::max_size() const [149]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<double>::allocator() [170]
[163]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<double>::new_allocator() [163]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [171]
[164]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [164]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [168]
[165]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [165]
-----------------------------------------------
                0.00    0.00       2/2           std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [173]
[166]    0.0    0.00    0.00       2         std::move_iterator<double*>::base() const [166]
-----------------------------------------------
                0.00    0.00       1/2           std::initializer_list<double>::end() const [211]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [249]
[167]    0.0    0.00    0.00       2         std::initializer_list<double>::begin() const [167]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [213]
[168]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::max_size() const [168]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [181]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [165]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_Vector_impl::~_Vector_impl() [226]
[169]    0.0    0.00    0.00       2         std::allocator<Electrodes>::~allocator() [169]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Electrodes>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       1/2           Solver::write_2D(double*, std::string) [42]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [232]
[170]    0.0    0.00    0.00       2         std::allocator<double>::allocator() [170]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::new_allocator() [163]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [237]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [23]
[171]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [171]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [164]
-----------------------------------------------
                0.00    0.00       2/2           std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [29]
[172]    0.0    0.00    0.00       2         std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [172]
-----------------------------------------------
                0.00    0.00       2/2           std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [183]
[173]    0.0    0.00    0.00       2         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [173]
                0.00    0.00       2/2           std::move_iterator<double*>::base() const [166]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Electrodes, std::allocator<Electrodes> >::~vector() [246]
                0.00    0.00       1/2           std::vector<Electrodes, std::allocator<Electrodes> >::_M_default_initialize(unsigned long) [244]
[174]    0.0    0.00    0.00       2         std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_M_get_Tp_allocator() [174]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [43]
                0.00    0.00       1/2           void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [247]
[175]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [175]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [162]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [177]
[176]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [176]
                0.00    0.00       2/3           std::allocator<double>::~allocator() [156]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::~vector() [57]
[177]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [177]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [158]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [176]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [44]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [236]
[178]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [178]
-----------------------------------------------
                0.00    0.00       2/2           std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [185]
[179]    0.0    0.00    0.00       2         std::move_iterator<double*>::move_iterator(double*) [179]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [181]
[180]    0.0    0.00    0.00       2         std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [180]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<double>::max_size() const [149]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [168]
[181]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [181]
                0.00    0.00       2/2           std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned long>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [180]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<double const*, double*>(double const*, double const*, double*) [263]
[182]    0.0    0.00    0.00       2         std::_Miter_base<double const*>::iterator_type std::__miter_base<double const*>(double const*) [182]
                0.00    0.00       2/4           std::_Iter_base<double const*, false>::_S_base(double const*) [150]
-----------------------------------------------
                0.00    0.00       2/2           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [264]
[183]    0.0    0.00    0.00       2         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [183]
                0.00    0.00       2/2           std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [173]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [253]
[184]    0.0    0.00    0.00       2         std::_Niter_base<double const*>::iterator_type std::__niter_base<double const*>(double const*) [184]
                0.00    0.00       2/4           std::_Iter_base<double const*, false>::_S_base(double const*) [150]
-----------------------------------------------
                0.00    0.00       2/2           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [262]
[185]    0.0    0.00    0.00       2         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [185]
                0.00    0.00       2/2           std::move_iterator<double*>::move_iterator(double*) [179]
-----------------------------------------------
                0.00    0.00       2/2           Solver::write_2D(double*, std::string) [42]
[186]    0.0    0.00    0.00       2         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [186]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [28]
[187]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN10Electrodes9init_elecEv [187]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [190]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [28]
[188]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [188]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [191]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6Solver7set_valEiii [27]
[189]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [189]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN10Electrodes9init_elecEv [187]
[190]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [190]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [188]
[191]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [191]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[192]    0.0    0.00    0.00       1         Solver::del(std::pair<double, double>*) [192]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[193]    0.0    0.00    0.00       1         Solver::del(int*) [193]
-----------------------------------------------
                0.00    0.00       1/1           Solver::poisson3DSOR_gen() [2]
[194]    0.0    0.00    0.00       1         Solver::set_val(double, double) [194]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[195]    0.0    0.00    0.00       1         Solver::set_val(double, double, double) [195]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[196]    0.0    0.00    0.00       1         Solver::set_val(int, int, int) [196]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[197]    0.0    0.00    0.00       1         Solver::Solver() [197]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector() [248]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_M_deallocate(Electrodes*, unsigned long) [227]
[198]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::deallocate(Electrodes*, unsigned long) [198]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Electrodes, std::allocator<Electrodes> >::_M_allocate(unsigned long) [224]
[199]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::allocate(unsigned long, void const*) [199]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Electrodes>::max_size() const [209]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Electrodes>::allocator(std::allocator<Electrodes> const&) [215]
[200]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::new_allocator(__gnu_cxx::new_allocator<Electrodes> const&) [200]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Electrodes>::allocator() [214]
[201]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::new_allocator() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [216]
[202]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [202]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [217]
[203]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [203]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator(std::allocator<double> const&) [218]
[204]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [204]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [238]
[205]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [205]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [236]
[206]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [206]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::max_size() const [210]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [220]
[207]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [207]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [219]
[208]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [208]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Electrodes>::allocate(unsigned long, void const*) [199]
[209]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Electrodes>::max_size() const [209]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [206]
[210]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::max_size() const [210]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [249]
[211]    0.0    0.00    0.00       1         std::initializer_list<double>::end() const [211]
                0.00    0.00       1/2           std::initializer_list<double>::begin() const [167]
                0.00    0.00       1/1           std::initializer_list<double>::size() const [212]
-----------------------------------------------
                0.00    0.00       1/1           std::initializer_list<double>::end() const [211]
[212]    0.0    0.00    0.00       1         std::initializer_list<double>::size() const [212]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [43]
[213]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [213]
                0.00    0.00       4/7           std::vector<double, std::allocator<double> >::size() const [141]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [168]
                0.00    0.00       1/9           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [95]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[214]    0.0    0.00    0.00       1         std::allocator<Electrodes>::allocator() [214]
